,index,pnl,pnl_long,tvr,long_num,short_num,long_pos,short_pos
0,2022-01-04,,,,0,0,0.0,0.0
1,2022-01-05,0.0017369625596576153,0.0013725101779685223,1.0,2245,2244,1.0,-1.0
2,2022-01-06,-0.002146661025016358,-0.0005255255782909835,0.539467509054916,2246,2245,1.0,-1.0
3,2022-01-07,0.002086912793699427,0.0015205018578114682,0.5409536567456337,2248,2247,1.0,-1.0
4,2022-01-10,-0.0008365319211069951,-0.00025418935310472617,0.5153995660808846,2250,2249,1.0,-1.0
5,2022-01-11,0.0018477975096120828,0.0005354441851863185,0.5796582824793639,2251,2250,1.0,-1.0
6,2022-01-12,-0.0002000668013772116,-5.1621343381569665e-05,0.5399081310715034,2252,2251,1.0,-1.0
7,2022-01-13,0.0005448862078460109,0.0003332180386389702,0.5698285515576753,2254,2253,1.0000000000000002,-1.0
8,2022-01-14,-0.003510535120767506,-0.0018054490074538142,0.525104267002549,2254,2253,1.0,-1.0
9,2022-01-17,0.0005653435134282004,0.00031927943895414257,0.5531063668414361,2254,2253,1.0,-1.0
10,2022-01-18,0.0020983407140137203,0.0005110422637494283,0.577008013119944,2254,2253,1.0,-1.0
11,2022-01-19,-0.0008272617731035904,-0.0005499158829499005,0.5163267269923069,2255,2254,0.9999999999999998,-1.0
12,2022-01-20,0.0009253425486741209,-4.236644486573654e-05,0.5378944568082766,2256,2255,1.0,-1.0
13,2022-01-21,0.003243129110094221,0.0027186476932125093,0.4838690652325246,2256,2255,1.0,-1.0
14,2022-01-24,0.0013246164509883483,0.0012652229241927795,0.6120320864716942,2258,2257,1.0,-1.0
15,2022-01-25,0.0003231028797112366,0.0005207714987710277,0.5668047746847221,2259,2258,1.0,-1.0
16,2022-01-26,0.0020849673589796863,0.001653159327569426,0.5730169075372774,2258,2257,1.0,-1.0
17,2022-01-27,0.0031007491128583267,0.0018358378976522996,0.5667249827820792,2259,2258,1.0,-1.0000000000000002
18,2022-01-28,-0.0015712317610655138,0.000587800943619942,0.5776343347426542,2260,2259,1.0,-1.0
19,2022-02-07,0.00035680679386806274,0.00029783013512824693,0.6502436964445092,2262,2261,1.0,-1.0
20,2022-02-08,0.00014156981594654582,0.0008790544684584671,0.6478107621035154,2261,2260,1.0,-1.0
21,2022-02-09,-0.0011346277579883067,-0.0006583473555892769,0.5986814552387912,2261,2260,1.0,-1.0
22,2022-02-10,-0.00157458176155082,-0.0014906184929584267,0.5280409985564445,2264,2263,1.0,-1.0
23,2022-02-11,-0.0009263064256209916,-0.0018840097261104,0.5666230408265306,2267,2266,0.9999999999999999,-1.0
24,2022-02-14,0.0008828349920916058,0.0010176236002228025,0.5969644095455288,2268,2267,1.0,-1.0
25,2022-02-15,0.001538373238553656,0.0019050493360878735,0.612310437311317,2268,2267,1.0,-1.0
26,2022-02-16,0.0004770277594750381,0.0006360797122617196,0.5907111198531231,2269,2268,1.0,-1.0000000000000002
27,2022-02-17,0.0012396826302318049,0.000855123173171754,0.5564595178587349,2270,2269,1.0,-1.0
28,2022-02-18,-0.0008109532570691851,-0.0013866489589610207,0.5070469564315498,2270,2269,1.0,-1.0
29,2022-02-21,-0.00027934035785430727,0.0003711317696915104,0.48119509962106766,2271,2270,0.9999999999999998,-0.9999999999999999
30,2022-02-22,-0.0018566424653643548,-0.0013142774811479392,0.5145498910560575,2271,2270,1.0,-1.0
31,2022-02-23,0.0009360313732566655,0.001835384568809835,0.4977418354890236,2272,2271,0.9999999999999999,-1.0
32,2022-02-24,-0.0007339786483069564,-0.0011317127404360042,0.5192518205568764,2272,2271,1.0,-1.0000000000000002
33,2022-02-25,0.001619671467110363,0.0011125254842459832,0.5163593486461907,2273,2272,1.0,-1.0
34,2022-02-28,3.671290820346062e-06,-0.0007348830440750254,0.5270375246595577,2274,2273,1.0,-1.0
35,2022-03-01,-0.0012617810706403885,-0.0006852302209442995,0.5150309360277541,2275,2274,1.0,-1.0
36,2022-03-02,-0.002027887069285787,-0.0016543574993198445,0.5600654755294209,2275,2274,1.0000000000000002,-0.9999999999999998
37,2022-03-03,-0.000977800888379508,-0.000558021787483938,0.5429777451766844,2275,2274,1.0000000000000002,-0.9999999999999999
38,2022-03-04,0.0004304539450520218,-8.136985185459161e-05,0.5094356072899651,2275,2274,1.0,-1.0
39,2022-03-07,-0.0008384753309977006,-0.0005693633620485229,0.5287777704511263,2276,2275,1.0,-1.0
40,2022-03-08,0.0014312906032118624,0.0003545385850787612,0.5530164239876167,2276,2275,1.0,-1.0
41,2022-03-09,-0.004643722960686101,-0.003829152573224857,0.5271468923046381,2275,2274,1.0,-1.0
42,2022-03-10,0.0013768213919549237,0.0013162037010626404,0.5458141922146347,2275,2274,1.0,-1.0
43,2022-03-11,4.8531177597869665e-05,-3.412580618358113e-05,0.6067721855586493,2275,2274,1.0000000000000002,-1.0
44,2022-03-14,0.0008344069984040706,0.000433899296038702,0.5657635430104313,2276,2275,0.9999999999999999,-1.0
45,2022-03-15,-0.0046162949869169405,-0.003566747212802854,0.5053893280601534,2277,2276,1.0,-1.0
46,2022-03-16,0.0013197085786112242,0.000924211672221141,0.5023081260577278,2277,2276,1.0,-1.0
47,2022-03-17,-0.00011083690227480219,0.001077733099302633,0.5558015653287876,2279,2278,0.9999999999999998,-1.0
48,2022-03-18,0.0009212797961347299,0.0006489943621205002,0.6130729674624129,2280,2279,1.0,-1.0
49,2022-03-21,-0.0011454775672053849,-0.00046546647808160327,0.5996906622072244,2282,2281,1.0,-1.0
50,2022-03-22,0.002283693362509837,0.0014784298719791602,0.5728696068387613,2284,2283,1.0,-1.0
51,2022-03-23,0.002214879172852909,0.0012843919959928717,0.5437910882548169,2284,2283,1.0,-1.0
52,2022-03-24,-0.0006065089496582214,-0.001735970407871594,0.5091901690202086,2285,2284,1.0,-1.0
53,2022-03-25,0.0019215692491375697,0.0015452687731937718,0.49501424059299204,2286,2285,1.0,-1.0
54,2022-03-28,0.0015388159143443756,0.000995552038410336,0.5314256328488023,2285,2284,0.9999999999999999,-1.0000000000000002
55,2022-03-29,-0.0004126651206644294,-0.0009530755579286454,0.49890689659613424,2287,2286,1.0,-1.0
56,2022-03-30,0.0012730149624437907,0.0011529675015149593,0.46978436556783965,2288,2287,1.0,-1.0
57,2022-03-31,0.0013508978240272867,0.0015001754167195177,0.49300178756212765,2288,2287,1.0,-1.0
58,2022-04-01,0.00012155496949528837,-0.0013400029719341877,0.5485638835405672,2289,2288,1.0000000000000002,-1.0
59,2022-04-06,0.00010256747644441996,0.00034782290101266836,0.5291774841972038,2290,2289,1.0,-1.0
60,2022-04-07,0.0002868065565040847,4.624392938189226e-05,0.5097930631531646,2291,2290,1.0,-1.0
61,2022-04-08,0.0009465090438725956,0.0005775499367132314,0.5336683503674181,2291,2290,1.0,-1.0
62,2022-04-11,-0.00155249791103672,-0.0020055194342378305,0.547990281240226,2290,2289,1.0,-1.0
63,2022-04-12,0.00040802165479558294,-5.461745846056451e-05,0.5807638601050817,2290,2289,1.0,-1.0
64,2022-04-13,0.0016173489026114424,0.0012201011411745438,0.5582279799808249,2290,2289,1.0,-0.9999999999999999
65,2022-04-14,-0.00047826645056432986,-0.0009300430089884744,0.5494977975930916,2292,2291,1.0,-1.0
66,2022-04-15,0.0024498235007151163,0.0021636607873856562,0.5468418529760692,2293,2292,1.0,-1.0
67,2022-04-18,0.000799687044823136,0.0016473147922145253,0.5913034679259129,2293,2292,1.0,-1.0
68,2022-04-19,0.0004714714374581433,0.000684509103996706,0.6074352461093027,2293,2292,1.0,-1.0
69,2022-04-20,0.00026049335857368516,0.0010691267320443384,0.5023711002437653,2295,2294,1.0,-1.0
70,2022-04-21,0.0009652067523926028,0.0008128688098192408,0.5144595917429398,2295,2294,0.9999999999999998,-1.0
71,2022-04-22,0.0018213472526411607,0.0007901456616516353,0.5184748946340123,2295,2294,1.0,-1.0
72,2022-04-25,-0.0003721567444055253,-0.0011746464501794854,0.6370090766624332,2295,2294,0.9999999999999998,-0.9999999999999999
73,2022-04-26,0.000675781282471026,-0.0005384852362078502,0.5718405682944812,2296,2295,1.0,-1.0
74,2022-04-27,0.001058682285860632,0.0005764548562172955,0.5838874042266092,2296,2295,1.0,-1.0
75,2022-04-28,0.00167786205935931,0.00043529797205355946,0.5751578243561815,2297,2296,1.0,-1.0
76,2022-04-29,0.0005637900771494272,0.0023629151415241606,0.5831837096891879,2296,2295,1.0,-1.0
77,2022-05-05,-0.0005733121604280123,0.00031315386514057424,0.5758782534675798,2295,2294,1.0,-1.0
78,2022-05-06,-0.003064222715148838,-0.0010874985452766078,0.6053549081976545,2284,2283,1.0000000000000002,-1.0
79,2022-05-09,0.00019135179601894843,0.00033375488999735307,0.6411791325052204,2284,2283,1.0000000000000002,-1.0
80,2022-05-10,-0.0004771982346332762,-0.0003959213011237306,0.5315166131789992,2284,2283,0.9999999999999999,-1.0
81,2022-05-11,0.0030533905343926816,0.0027579594655280683,0.5546840366153343,2289,2288,0.9999999999999999,-1.0
82,2022-05-12,-0.0017703677439631603,-0.0013976212302275505,0.5664357681580077,2293,2292,0.9999999999999999,-1.0
83,2022-05-13,0.0008918699550668338,0.0003515229048721667,0.4916912358322904,2302,2301,1.0,-1.0000000000000002
84,2022-05-16,0.0012956493739674948,0.0005333934508811563,0.5002885496643011,2302,2301,1.0,-0.9999999999999998
85,2022-05-17,0.00013989782609130622,-0.0003853134686210681,0.5466671691851808,2303,2302,1.0,-1.0
86,2022-05-18,0.002040237089747392,0.0020581150210704745,0.5152764722001216,2303,2302,1.0,-1.0
87,2022-05-19,-0.0006442011225558202,-0.00023383821075240868,0.5329319240948449,2305,2304,0.9999999999999999,-1.0
88,2022-05-20,0.001118315420930078,0.0009862189562687643,0.49718978698483407,2304,2303,1.0,-1.0
89,2022-05-23,0.00033632277887796474,0.0006515648361516673,0.46958900183413255,2303,2302,1.0,-1.0
90,2022-05-24,0.0006956346729301219,1.0130530497989843e-05,0.49517622287860286,2303,2302,1.0,-1.0
91,2022-05-25,-0.0005075271456616084,-0.00022847924555892407,0.4900872701135547,2304,2303,1.0000000000000002,-1.0
92,2022-05-26,0.003002431553704994,0.0020129631750001233,0.5331915992365435,2304,2303,1.0,-1.0
93,2022-05-27,0.00012148872894332866,0.0005544053216078261,0.5108129764847991,2307,2306,1.0,-1.0
94,2022-05-30,0.0008345155632657024,0.0005864632032738966,0.4905853583513111,2307,2306,1.0,-1.0
95,2022-05-31,0.0031775812688290975,0.0036306240209920647,0.5041841808538178,2306,2305,1.0,-1.0
96,2022-06-01,0.001205978393169742,0.0019027348496148426,0.5347060474422399,2307,2306,0.9999999999999998,-1.0
97,2022-06-02,0.00046103643980055335,0.0017518280896557763,0.4930279696985181,2309,2308,1.0000000000000002,-1.0
98,2022-06-06,0.0002372792203552349,-0.0005997466101499305,0.5296260595139068,2309,2308,0.9999999999999999,-0.9999999999999997
99,2022-06-07,0.0004224250665486838,-0.00022682136846109355,0.491040880154047,2312,2311,1.0,-1.0
100,2022-06-08,0.0010334999382860064,0.0004904973195487428,0.5029085662447255,2313,2312,1.0,-1.0
101,2022-06-09,0.0009315451201403271,-0.00021341554588807932,0.5054436877187738,2314,2313,1.0,-1.0
102,2022-06-10,-0.0011731420036493571,-0.001025880256606923,0.5308686839803994,2313,2312,1.0000000000000002,-1.0
103,2022-06-13,-0.0005231932954339723,-0.0003460590699355215,0.5673996972235194,2317,2316,1.0,-0.9999999999999999
104,2022-06-14,-0.00207102396813112,-0.0023375287136231547,0.4885895098956735,2316,2315,1.0,-0.9999999999999999
105,2022-06-15,0.0035423799410133354,0.0021203528343335656,0.4899407159693696,2317,2316,0.9999999999999999,-1.0
106,2022-06-16,-0.00040826633028781794,4.234685783532834e-05,0.4955536862757053,2317,2316,0.9999999999999999,-1.0
107,2022-06-17,-0.0002214824226667621,-0.00029411339506599417,0.5521378562434569,2319,2318,1.0,-1.0
108,2022-06-20,5.836271496727739e-05,0.000583780680436477,0.5010582037868843,2320,2319,1.0,-1.0
109,2022-06-21,0.002400896882124078,0.001947149349717685,0.5298319280631972,2320,2319,1.0,-1.0
110,2022-06-22,-0.0011963847133241194,-0.0007714008003356834,0.47810093747390725,2320,2319,1.0,-1.0
111,2022-06-23,-0.0012849815202704336,-0.0006793976815249424,0.48241421958789477,2318,2317,1.0,-1.0
112,2022-06-24,0.0008584381888848223,0.0009826186289160488,0.5301608560263444,2318,2317,1.0,-1.0
113,2022-06-27,-0.0017031674355083974,-0.0013089558339721844,0.532597472945532,2318,2317,1.0,-1.0
114,2022-06-28,0.0014618001859716349,0.001502375198755481,0.48059803893163966,2319,2318,1.0,-0.9999999999999999
115,2022-06-29,0.002671546486087927,0.0010191239037759398,0.5041657570057412,2321,2320,1.0,-1.0
116,2022-06-30,0.00027695491052082827,-3.4124688958381624e-05,0.510428056323273,2323,2322,1.0,-1.0
117,2022-07-01,0.0019095315836792966,0.0016525099082224527,0.531776608800854,2323,2322,1.0,-1.0
118,2022-07-04,0.0010942384181899102,0.0001929920719237607,0.5050245295365309,2323,2322,1.0,-1.0
119,2022-07-05,0.0001140240515072619,-0.0002371292874943226,0.514340254669795,2321,2320,1.0,-1.0
120,2022-07-06,-0.0006098090120707548,0.00013436845480742192,0.48463166615813,2323,2322,1.0,-1.0
121,2022-07-07,0.000777435523872912,0.001070465126074359,0.476779125019106,2326,2325,1.0,-1.0
122,2022-07-08,0.0014320751537563303,0.0018990432041321103,0.5312360397110403,2329,2328,1.0,-1.0
123,2022-07-11,-0.0007349717022900027,-0.0007383428807527601,0.5452259076377449,2330,2329,1.0,-1.0
124,2022-07-12,0.001432278640608635,0.0011657137324342561,0.4982420813440566,2330,2329,1.0,-1.0
125,2022-07-13,-0.0010878437871017638,-0.0004602252148862493,0.5136095688331417,2331,2330,1.0,-0.9999999999999999
126,2022-07-14,4.224606087612718e-05,0.0012401755800826968,0.5374339129544876,2331,2330,1.0,-0.9999999999999999
127,2022-07-15,-0.0008746814417375732,-0.00017855651611167755,0.5042010094767282,2332,2331,1.0,-0.9999999999999999
128,2022-07-18,2.8766838219316387e-05,0.0007902150351579498,0.5487531697858461,2333,2332,1.0,-1.0
129,2022-07-19,0.000468314196996264,0.0006330904773840865,0.5198486213796705,2334,2333,0.9999999999999999,-1.0
130,2022-07-20,4.328990908296316e-05,-0.00024278432566831806,0.5398483281577411,2334,2333,1.0,-1.0
131,2022-07-21,0.00025926498826751507,0.0006414615593571668,0.5469321235739791,2336,2335,1.0,-1.0
132,2022-07-22,-0.00037382737451397145,-0.0006794536604034945,0.5206037743378008,2338,2337,1.0,-1.0
133,2022-07-25,0.0013552725769799198,0.0008448534792637099,0.5232254664037184,2339,2338,1.0,-1.0
134,2022-07-26,-0.0005652583963585743,-0.000597570341508178,0.5486648974605108,2338,2337,0.9999999999999998,-1.0
135,2022-07-27,-0.0013609249233596122,-0.0005049094993249993,0.5359928126521638,2338,2337,1.0,-1.0000000000000002
136,2022-07-28,-0.000880755208522291,-0.00021778940802064453,0.5209789338765762,2337,2336,1.0,-1.0
137,2022-07-29,-0.0006646727407158934,-0.0003649198600474959,0.5140581829439019,2338,2337,1.0,-1.0
138,2022-08-01,0.0008534687667378492,0.0011295487260126664,0.5112640066618888,2339,2338,1.0,-1.0
139,2022-08-02,-7.735864462696945e-05,0.0009243677178492234,0.5005170846687916,2340,2339,1.0,-1.0
140,2022-08-03,-0.00013075409809878004,-0.0011684853438523584,0.5805433492528772,2341,2340,0.9999999999999999,-1.0
141,2022-08-04,0.00017606305100441658,0.0003918365399843259,0.5781896022960222,2342,2341,1.0,-1.0
142,2022-08-05,0.0021810626810187736,0.0017384952058566768,0.5609465794937829,2343,2342,1.0,-0.9999999999999999
143,2022-08-08,0.0013555111632754325,0.002148981389394941,0.6194449737170438,2345,2344,1.0,-1.0
144,2022-08-09,0.0012482702902490515,0.0015545609700734486,0.5510409856517633,2347,2346,1.0,-1.0
145,2022-08-10,-0.0023816841302788153,-0.0015906348608628823,0.5553438249726397,2348,2347,1.0,-1.0
146,2022-08-11,0.002937826033390236,0.0018190186052296775,0.5174239986446183,2347,2346,1.0,-1.0
147,2022-08-12,0.0007434883951281512,0.0001829626178928255,0.5375984143778748,2349,2348,1.0,-1.0
148,2022-08-15,-0.000681318683150895,-0.0006314386004440762,0.4870046710561533,2350,2349,1.0,-1.0000000000000002
149,2022-08-16,-0.0009887496178699372,-0.0007675830601399231,0.5089608546311507,2349,2348,1.0,-1.0
150,2022-08-17,0.0009448786338186896,0.00046739458271444364,0.507580783401876,2350,2349,1.0,-1.0
151,2022-08-18,-0.0021035983603099394,-0.001496851483232039,0.5280439470308496,2350,2349,1.0,-1.0
152,2022-08-19,0.0006976925173389926,-0.00020369703072175768,0.5196090724979829,2352,2351,1.0,-1.0000000000000002
153,2022-08-22,0.0016124463039236129,0.000894974873190812,0.5609646568068443,2353,2352,1.0,-1.0
154,2022-08-23,-0.0018022471262646618,-0.0015086852011511227,0.5599852455390992,2354,2353,1.0,-1.0
155,2022-08-24,0.00044160094132650145,0.00029204596561687585,0.4997418041231076,2355,2354,1.0,-1.0
156,2022-08-25,0.001584613393078571,0.0009112713312139815,0.4833635136345533,2358,2357,1.0,-1.0
157,2022-08-26,0.002280990881598957,0.001903936108922026,0.5444146070009308,2359,2358,1.0,-0.9999999999999999
158,2022-08-29,-0.00010369072569838163,0.00043224422790322237,0.6250015266337907,2360,2359,1.0,-1.0
159,2022-08-30,0.0019156867348309355,0.0017092683502870631,0.5517452430081918,2361,2360,1.0,-1.0
160,2022-08-31,0.0010613846567979566,0.00037992660331620173,0.4903040544814576,2361,2360,1.0,-1.0
161,2022-09-01,-0.0006191854187095399,-0.0005316185888389561,0.544366979676357,2363,2362,1.0,-1.0
162,2022-09-02,-0.0006717536119389897,0.0006124156756976817,0.6156075737466568,2364,2363,1.0,-1.0
163,2022-09-05,0.0008046517722790694,0.00048184477302310683,0.5739631163783975,2366,2365,1.0,-1.0
164,2022-09-06,-0.0007262112163228434,-0.0007407831333880836,0.5260517788508419,2366,2365,1.0,-0.9999999999999998
165,2022-09-07,0.0005717859923882506,0.0003533903856394443,0.5308524227500624,2368,2367,1.0,-1.0
166,2022-09-08,-0.0005822664391660235,-0.0008776641147039878,0.5423028077837326,2368,2367,1.0,-0.9999999999999999
167,2022-09-09,0.0012005218004279158,-1.4153351217887711e-05,0.495299287033913,2371,2370,1.0,-1.0
168,2022-09-13,0.0012273714831610837,0.0008870281781025446,0.5081144289580947,2372,2371,0.9999999999999998,-1.0
169,2022-09-14,-0.001450801935704787,-0.001452350380171205,0.5628920455905533,2371,2370,1.0,-1.0
170,2022-09-15,0.0002444559859460099,0.0002993921158650839,0.5151744731655592,2370,2369,1.0,-1.0
171,2022-09-16,0.00044469076913324253,0.0010754930030249105,0.5405572604857197,2370,2369,1.0,-1.0
172,2022-09-19,-4.683047223943103e-05,-0.00027908199922789534,0.6189953192133669,2369,2368,1.0,-1.0
173,2022-09-20,-0.0012284157685729697,-0.00012866151602792478,0.5889694253441258,2368,2367,1.0,-1.0
174,2022-09-21,0.0001642742312617521,-0.00038933886827007273,0.6003599162344773,2369,2368,1.0,-1.0000000000000002
175,2022-09-22,-0.0017857269248876388,-0.001430548191266836,0.5099485584165264,2369,2368,1.0,-1.0
176,2022-09-23,0.0007651079188971659,-0.0003082700881186992,0.536164902477818,2370,2369,1.0,-1.0
177,2022-09-26,-0.0006633727337027051,-6.294587514773381e-05,0.5225113545955056,2371,2370,0.9999999999999999,-1.0
178,2022-09-27,0.0011029288264817576,0.0017352827189367967,0.6254112269305913,2371,2370,1.0,-1.0
179,2022-09-28,0.0007318837341737747,0.0004873939786692594,0.6408058536278974,2371,2370,1.0,-1.0
180,2022-09-29,0.0004373881920255165,0.0010769749848881793,0.49437351555548686,2371,2370,1.0,-1.0
181,2022-09-30,0.0015182645427072256,0.0007918653439924865,0.5302426625788064,2370,2369,1.0,-1.0
182,2022-10-10,-0.0007866324519812621,-0.0001668740613434,0.5839151372609241,2369,2368,1.0,-1.0
183,2022-10-11,-0.0011647007663174197,-0.0015335178460763464,0.6977601522846959,2369,2368,1.0,-1.0
184,2022-10-12,-0.0006678661693504742,-0.000195865663902485,0.5666608308793963,2369,2368,1.0,-1.0
185,2022-10-13,-5.299882766171375e-05,0.00047516333066839264,0.5668109296182765,2370,2369,1.0,-1.0
186,2022-10-14,0.00016532232003560292,0.0003202746715908998,0.5635207211976199,2370,2369,1.0,-1.0
187,2022-10-17,-0.0002967476867314911,-0.0002633777710708621,0.5329837237746011,2371,2370,1.0,-1.0
188,2022-10-18,-0.0005879921879082458,-0.00026644135564753385,0.5492200458240581,2370,2369,1.0,-1.0
