,index,pnl,pnl_long,tvr,long_num,short_num,long_pos,short_pos
0,2021-01-04,,,,0,0,0.0,0.0
1,2021-01-05,,-0.00040810049590673516,1.0,3952,0,1.0,0.0
2,2021-01-06,-0.0011015149755594991,-0.001962207729465152,1.0630378464664252,1978,1978,1.0,-1.0
3,2021-01-07,-0.0024599205729559925,-0.0028310751157300945,1.3358404425010157,1980,1979,1.0000000000000002,-1.0
4,2021-01-08,0.0008609468224154437,0.0012160282037642326,1.1884020335139467,1980,1979,1.0,-1.0
5,2021-01-11,-0.00010595938151648776,0.0007578142033280895,1.1042144037006973,1981,1980,1.0,-0.9999999999999999
6,2021-01-12,-0.00025288583130917905,-2.6263879099718695e-05,0.9703883927581912,1981,1980,1.0,-0.9999999999999999
7,2021-01-13,-0.0016480723203331962,-0.002263348843643407,0.9868366803074202,1983,1982,0.9999999999999999,-1.0
8,2021-01-14,-0.0008757808357884576,-0.0002749486293945041,1.0273300698653158,1986,1985,1.0,-1.0
9,2021-01-15,-0.0034011048343909143,-0.003970734856383655,1.0571169848282005,1987,1985,0.9999999999999999,-1.0
10,2021-01-18,7.855803731866146e-05,0.0007274772264380322,0.9953998021967014,1986,1987,0.9999999999999999,-1.0
11,2021-01-19,0.0012632297383355208,0.0020626450768422263,1.0324411010011723,1988,1987,1.0,-1.0
12,2021-01-20,0.002596253470273853,0.0019833882315306002,0.9314161460980184,1990,1989,0.9999999999999998,-1.0
13,2021-01-21,-0.0026076795025124604,-0.0028515372522244097,0.9104556011508418,1990,1989,1.0,-1.0000000000000002
14,2021-01-22,-0.00013171089924714306,-0.0005331144492383491,0.8678591013437549,1991,1990,0.9999999999999999,-1.0
15,2021-01-25,-0.001685113956478787,-0.002218922611882213,1.02844653301481,1993,1992,1.0,-1.0
16,2021-01-26,0.0003778179708311467,-0.0003006900277562107,1.0730915111540547,1995,1994,1.0,-0.9999999999999999
17,2021-01-27,4.4157664570772075e-05,0.00048595609024725504,0.9736275318362085,1997,1996,1.0,-0.9999999999999999
18,2021-01-28,0.000670542679778689,0.0007452093563601372,0.9040719184335086,2000,1999,1.0000000000000002,-1.0
19,2021-01-29,-0.0006047738432805767,-0.0015095252368922951,0.9954207310334142,2000,1999,1.0,-1.0
20,2021-02-01,-0.0017993222802659952,-0.003285257786304969,1.0124917455904763,2001,2000,1.0,-1.0
21,2021-02-02,0.0005884952506244014,0.0014461396732045524,0.9902400444440516,2003,2002,1.0,-1.0
22,2021-02-03,0.0004150577700940787,0.0007019734159029734,1.006865281419417,2004,2003,1.0,-1.0
23,2021-02-04,-0.0009488314673341504,-0.0010353262437527225,1.024110888509028,2005,2004,1.0,-1.0
24,2021-02-05,0.0011117391316018185,0.0010934948524645369,1.0604323675244665,2007,2006,1.0,-0.9999999999999999
25,2021-02-08,0.001849525908898767,0.0026132133332091734,1.0470778377629653,2007,2006,1.0,-1.0
26,2021-02-09,-0.00025412706383701883,5.64190118145097e-05,1.0770120806553793,2006,2005,0.9999999999999999,-1.0
