,index,pnl,pnl_long,tvr,long_num,short_num,long_pos,short_pos
0,2021-01-04,,,,0,0,0.0,0.0
1,2021-01-05,0.0035980992565994097,0.005901391249448688,1.0,1976,1975,1.0,-1.0
2,2021-01-06,0.004605701663211559,0.004486403948427805,0.7780745915609755,1978,1977,1.0,-1.0
3,2021-01-07,0.0023413021477476266,0.005063796144895948,1.1507193624516414,1979,1978,1.0,-1.0
4,2021-01-08,0.0004336491439205382,0.00045729502532202565,1.1055603667743983,1979,1978,1.0,-1.0
5,2021-01-11,-0.0010401998745835223,-0.00011335560360478322,1.472453434617771,1980,1979,0.9999999999999999,-1.0
6,2021-01-12,-0.0016349464232218638,0.00036081044097491244,0.9727709047192732,1981,1980,1.0,-0.9999999999999999
7,2021-01-13,0.003973184474197767,0.004485990105200011,1.5776332217737514,1982,1981,1.0,-1.0
8,2021-01-14,0.0018300391453591283,-0.00012106868394455399,1.4574783692966573,1985,1984,1.0,-0.9999999999999999
9,2021-01-15,0.007139622351829816,0.005228467777828667,0.9591529852185057,1986,1985,1.0,-1.0
10,2021-01-18,0.0017776213462762829,0.002948253480765984,1.3212475306175542,1986,1985,1.0000000000000002,-1.0
11,2021-01-19,-0.002370143306851782,-0.004714769930909035,1.1163340121149026,1988,1987,1.0,-1.0
12,2021-01-20,0.0009004659606717388,0.0016961609075508205,1.5637318931543756,1989,1988,1.0,-1.0
13,2021-01-21,0.000817569665221056,0.002142356539307902,1.571914344610949,1990,1989,1.0,-1.0
14,2021-01-22,0.0011640559706241945,0.0026906621962224167,0.7463321461775476,1990,1989,1.0,-1.0
15,2021-01-25,0.002663581154735955,0.004058799242079435,0.9495253413080644,1993,1992,1.0,-1.0
16,2021-01-26,-0.001922799506280202,-0.0037789451771399335,0.9206678913593714,1994,1993,0.9999999999999999,-1.0
17,2021-01-27,0.001507023655962991,0.000713887746296684,1.466043420663525,1997,1996,1.0,-1.0
18,2021-01-28,-0.0007528109160442961,-0.0015236047336537242,1.2339897473903836,1999,1998,1.0,-1.0
19,2021-01-29,-0.0009283439922994421,-0.0011490263021599958,1.3245492747499314,2000,1999,1.0,-1.0
20,2021-02-01,-0.0013587913982818682,-0.0017117846506251675,0.8941502380375597,2000,1999,1.0,-1.0
21,2021-02-02,0.0021063834077507597,0.004286759084116435,1.2662504377275214,2003,2002,0.9999999999999999,-1.0
22,2021-02-03,0.0008966344725543007,0.0012510312309386862,1.0805214738563618,2003,2002,1.0,-1.0
23,2021-02-04,0.0005947342132816037,0.0018306620377306175,1.2951436774034277,2005,2004,0.9999999999999998,-1.0
24,2021-02-05,-0.0013053791550494114,-0.0027320062683253675,1.148781126169272,2006,2005,1.0,-1.0
25,2021-02-08,-0.00041151632583034383,0.000878555993613723,1.2266874159178194,2006,2005,1.0,-1.0
26,2021-02-09,0.0026946158890141583,0.0038890684247017346,1.3807240330902961,2006,2005,1.0,-1.0
27,2021-02-10,0.0021467789175021283,0.003319910084613225,0.7192887192985714,2006,2005,0.9999999999999999,-1.0
28,2021-02-18,-0.006031238643994904,-0.009045038876570478,0.5703920724229956,2006,2005,1.0,-1.0
29,2021-02-19,0.004984598630937032,0.0033667810564293604,1.7970063567526189,2005,2004,1.0,-1.0
30,2021-02-22,-0.0071849954894399656,-0.010165770015064045,1.5851127162125962,2005,2004,1.0,-1.0
31,2021-02-23,-0.0004477516779968734,-4.6958738578897416e-05,1.626505129694856,2007,2006,1.0000000000000002,-0.9999999999999999
32,2021-02-24,0.002134223324691477,-8.030883661063089e-05,1.1895126844615762,2006,2005,1.0,-1.0
33,2021-02-25,0.002128265275023397,0.0018451749408720138,1.182397475977179,2008,2007,1.0,-1.0
34,2021-02-26,0.0012560626261477565,0.0005396612679670135,0.9403507571087688,2010,2009,1.0,-0.9999999999999999
35,2021-03-01,0.002804599424152329,0.003141029925787093,1.1548198412191735,2012,2011,1.0,-1.0
36,2021-03-02,-0.0009207960348097573,-0.0012870254074302187,1.2454352480116238,2014,2013,1.0,-1.0
