,index,pnl,pnl_long,tvr,long_num,short_num,long_pos,short_pos
0,2021-01-04,,,,0,0,0.0,0.0
1,2021-01-05,0.005480065571519758,0.0058067850970550325,1.0,2014,2013,1.0,-1.0
2,2021-01-06,0.0015135274172287704,0.0031417300219883926,0.2109354729883106,2015,2014,0.9999999999999999,-1.0
3,2021-01-07,0.004806967741357804,0.009157119236348793,0.16502451257755413,2015,2014,0.9999999999999999,-1.0
4,2021-01-08,0.0007947540413635842,0.00033139796728765567,0.14537037753500498,2017,2016,1.0,-1.0
5,2021-01-11,0.004607817965783991,0.004763614870109123,0.1341181622006688,2018,2017,1.0,-1.0
6,2021-01-12,0.0011985773854640593,0.0027828226480297973,0.13776917444903114,2018,2017,1.0,-1.0
7,2021-01-13,0.004122391234775633,0.004894293287347572,0.1360890014529849,2018,2017,1.0,-1.0
8,2021-01-14,0.0030087473909522675,0.0009057879749133782,0.2002001469520847,2019,2018,1.0,-1.0
9,2021-01-15,-0.00592734958165198,-0.008093565974029219,0.1573391402175733,2020,2019,0.9999999999999999,-1.0000000000000002
10,2021-01-18,-0.0026773799920138605,-0.0012773826354730011,0.1589130718907907,2018,2017,1.0,-1.0000000000000002
11,2021-01-19,-0.003119859770976373,-0.004853903198433627,0.12428134718387354,2017,2016,1.0,-1.0
12,2021-01-20,0.0005643599095531949,0.001545349084050465,0.1552744094998568,2020,2019,1.0,-0.9999999999999999
13,2021-01-21,0.0009574783066993403,0.001688237482941144,0.12298741717101853,2020,2019,1.0,-1.0
14,2021-01-22,0.001620998763759133,0.002848763297174042,0.19155573195562647,2021,2020,1.0,-1.0
15,2021-01-25,0.0036566124698962877,0.005545351579702139,0.20311594256279528,2022,2021,0.9999999999999999,-1.0
16,2021-01-26,-0.0012580188120947275,-0.001997244313311712,0.16555297115391185,2024,2023,1.0,-1.0
17,2021-01-27,-0.00037167029373307145,-0.001003302627371759,0.1358336731452929,2024,2023,1.0,-1.0
18,2021-01-28,-0.0018778100721352584,-0.0025485070988831553,0.14908631087007296,2024,2023,1.0,-1.0
19,2021-01-29,0.003350004114493132,0.003227673462800777,0.12272667373948393,2026,2025,1.0,-1.0
20,2021-02-01,0.0018654313045844192,0.0010539195273260322,0.1292997060321999,2028,2027,1.0,-1.0
21,2021-02-02,0.003643115682858201,0.004272029009694924,0.14467632344966957,2030,2029,1.0,-1.0
22,2021-02-03,-0.000332988501058484,0.00036194266780560994,0.198098975077194,2032,2031,1.0,-1.0
23,2021-02-04,2.0162152608999007e-06,0.00033708679537300737,0.17894740589345456,2032,2031,1.0,-1.0
24,2021-02-05,0.0024704214159793157,0.0023506977317803972,0.13559669825689316,2032,2031,1.0,-1.0
25,2021-02-08,0.004248408436865,0.004655517722528394,0.14105655046889987,2033,2032,1.0,-1.0
26,2021-02-09,0.0002572981690940699,0.0009378972137352379,0.1526508164208368,2034,2033,0.9999999999999999,-1.0000000000000002
27,2021-02-10,0.0016474728401382945,0.0028425510978130376,0.13541121163877956,2036,2035,1.0,-1.0
28,2021-02-18,-0.006631841298880199,-0.009490528172447244,0.13794784325857687,2038,2037,0.9999999999999999,-1.0
29,2021-02-19,-0.00415620787722901,-0.0058707785101719465,0.20236957407496017,2040,2039,1.0,-1.0
30,2021-02-22,-0.004717564739638492,-0.006501762217241301,0.18650015624414806,2040,2039,1.0,-1.0
31,2021-02-23,0.0008431187625411246,0.0009051742111593868,0.19917326166999202,2041,2040,1.0,-1.0
32,2021-02-24,-0.005493773205090431,-0.006318906897923029,0.1150792362811012,2041,2040,1.0,-1.0
33,2021-02-25,0.0006203907716467987,-0.0002576518378994107,0.10014452113359411,2041,2040,1.0,-1.0
34,2021-02-26,-0.006262185660753045,-0.00591358644187902,0.14435440847878406,2042,2041,1.0000000000000002,-0.9999999999999998
35,2021-03-01,-0.001257342249021057,-0.0019304707674788826,0.13469629541619713,2044,2043,1.0,-1.0
36,2021-03-02,0.002003787005403006,0.001343382015855498,0.10466740810993276,2045,2044,1.0,-1.0
37,2021-03-03,-0.00028858923604186716,5.4560697818079734e-05,0.21457574611083524,2047,2046,1.0,-1.0
38,2021-03-04,-0.004521279359555197,-0.006283758951425966,0.15145342893045133,2048,2047,1.0,-1.0
39,2021-03-05,-0.00011113045521787476,-0.0005267306054038273,0.20128006224607692,2048,2047,1.0,-1.0
40,2021-03-08,-0.0014335573678132315,-0.003581323303601631,0.1781893862658262,2046,2045,1.0,-1.0
41,2021-03-09,0.0027511466727806223,0.0027634960893869534,0.15716147520974794,2046,2045,1.0,-1.0
42,2021-03-10,0.0013966457357365673,0.0022597122521546,0.13860724774868136,2048,2047,1.0,-0.9999999999999999
43,2021-03-11,-0.0021170561334804047,-0.0012289717624551638,0.12783447020715213,2048,2047,1.0,-1.0
44,2021-03-12,0.000577898288982189,0.00043148753146048753,0.1380789653583006,2049,2048,1.0,-1.0
45,2021-03-15,-0.0010622970908549015,-0.0020851473382394884,0.19015768086671636,2049,2048,1.0,-1.0
46,2021-03-16,-0.003491439293514397,-0.004248526598001646,0.14521425577506566,2050,2049,1.0,-1.0
47,2021-03-17,-0.0010049795726249306,-0.0005072292217200153,0.16022001382736678,2051,2050,0.9999999999999999,-1.0000000000000002
48,2021-03-18,0.0017137653452895451,0.0018323336018717818,0.1899339059192781,2051,2050,1.0,-1.0
49,2021-03-19,-0.002006387754756108,-0.0025232799298840125,0.14535167427341256,2051,2050,1.0,-1.0
50,2021-03-22,8.81537673889602e-05,-2.3773123734586316e-05,0.1727747557767091,2052,2051,0.9999999999999999,-1.0
51,2021-03-23,0.004605449459140338,0.0031103431934923,0.1741568556283736,2053,2052,1.0,-0.9999999999999998
52,2021-03-24,-0.0026314053938830276,-0.003108793414440734,0.2221291058129294,2056,2055,1.0,-0.9999999999999999
53,2021-03-25,0.0024678877742429954,0.0028703358858842925,0.18168359415219454,2056,2055,1.0,-1.0
54,2021-03-26,-0.0005044278772245829,0.0005681017481522291,0.15459097240297337,2057,2056,1.0,-1.0
55,2021-03-29,0.0008794835769615629,0.0010380336695530838,0.15841344636977855,2059,2058,1.0,-1.0
56,2021-03-30,0.004040913590786223,0.005600095466813424,0.16654668345030887,2060,2059,1.0,-0.9999999999999999
57,2021-03-31,0.00018323089554183225,-0.0010235730344665332,0.17591106147993515,2062,2061,0.9999999999999999,-0.9999999999999999
58,2021-04-01,0.0012369773209312492,0.00233525488380405,0.19728069782571697,2063,2062,1.0,-0.9999999999999998
59,2021-04-02,-0.00020468855504968478,-0.0010812456258242516,0.19229724260602746,2064,2063,1.0,-1.0
60,2021-04-06,-0.0027554678465155366,-0.0038051875164542125,0.16807398440458524,2065,2064,1.0,-0.9999999999999999
61,2021-04-07,-0.003963106630752618,-0.0045804719177370765,0.1543305306153429,2066,2065,1.0,-1.0
62,2021-04-08,0.006887161311197161,0.006625620264356286,0.17831363649081738,2067,2066,0.9999999999999999,-0.9999999999999998
63,2021-04-09,-0.0035805821168828403,-0.004599018315619647,0.21617648476067225,2068,2067,1.0,-0.9999999999999999
64,2021-04-12,-0.0010208506828476632,-0.0013170920993448819,0.18326087348436915,2070,2069,1.0,-0.9999999999999999
65,2021-04-13,0.0020830087936468313,0.0019409416062434078,0.1889434915631222,2072,2071,1.0,-1.0
66,2021-04-14,-0.0015341754655556275,-0.0018661760686149304,0.17307802958684837,2073,2072,1.0,-1.0
67,2021-04-15,0.0021230226123580224,0.0015538951393068233,0.15236002480444955,2075,2074,1.0,-1.0
68,2021-04-16,-0.0024229921968827416,-0.0038037503733646533,0.17498572561421694,2076,2075,1.0,-0.9999999999999998
69,2021-04-19,0.0008970883377009617,0.0008021670399595941,0.20698648467958025,2078,2077,1.0,-1.0
70,2021-04-20,0.0013789870656332054,0.00168415950182247,0.23226090121370074,2078,2077,1.0,-0.9999999999999998
71,2021-04-21,-0.0010048876500015807,-0.00020643696319389698,0.23042182468353845,2079,2078,1.0,-1.0
72,2021-04-22,0.0007142459529007054,0.000933479322912727,0.16262265729705958,2081,2080,1.0,-1.0
73,2021-04-23,0.003633894997117326,0.0048168655252025195,0.14275072015996548,2084,2083,1.0,-0.9999999999999999
74,2021-04-26,0.000710058146085516,-0.0004976959019258953,0.14653427562536134,2084,2083,1.0,-1.0
75,2021-04-27,0.002849763994053778,0.0031293144959895795,0.17015134788645248,2084,2083,0.9999999999999999,-1.0
76,2021-04-28,-0.0008646524572329453,0.0004635287958627576,0.16832672221616488,2086,2085,0.9999999999999999,-1.0
77,2021-04-29,0.0014282340391805351,0.002032915567974158,0.20187165594970707,2088,2087,1.0000000000000002,-1.0
78,2021-04-30,0.00016040490625750118,0.0019464362408672317,0.16540866453821879,2089,2088,1.0,-1.0
79,2021-05-06,-0.0028973602466622157,-0.003450589125596352,0.17883855368931895,2089,2088,1.0,-1.0
80,2021-05-07,-0.002581290755892575,-0.003537900107332702,0.1447711450110891,2091,2090,1.0,-1.0
81,2021-05-10,-0.00563140184761666,-0.004805958555276404,0.18354947595787918,2092,2091,0.9999999999999999,-1.0
82,2021-05-11,-0.0004988650769123567,-0.000991607111458521,0.15358928990925869,2094,2093,1.0,-1.0
83,2021-05-12,-0.002962369241607595,-0.003027180308303919,0.15937833554123926,2094,2093,0.9999999999999999,-1.0
84,2021-05-13,-0.0018530497293942228,-0.002441511738047534,0.16041702129054444,2094,2093,1.0,-1.0
85,2021-05-14,0.002784722357979912,0.0025962855214264648,0.18768452997759377,2097,2096,0.9999999999999999,-0.9999999999999999
86,2021-05-17,0.007581309679995467,0.00976903174110438,0.18835471042514768,2099,2098,1.0,-1.0
87,2021-05-18,-0.003744142409180827,-0.0035724936363920427,0.15872353666162664,2099,2098,0.9999999999999998,-1.0
88,2021-05-19,-0.0005620434012231106,-0.0011506308104556,0.13633788059123766,2100,2099,1.0,-1.0
89,2021-05-20,0.0006989753148362685,0.0012385479777988267,0.1596553481164596,2102,2101,1.0000000000000002,-1.0000000000000002
90,2021-05-21,-0.004130569943447422,-0.0050253632441771825,0.14876282480654252,2102,2101,1.0,-1.0
91,2021-05-24,0.00022546634308079393,-0.00011731215288231841,0.15439960673383354,2104,2103,1.0,-1.0
92,2021-05-25,0.0015175742106210881,0.0028225836811166943,0.17569461572308517,2105,2104,0.9999999999999999,-1.0
93,2021-05-26,-0.001677930500915512,-0.00271221421726947,0.22267444338160963,2106,2105,1.0,-1.0
94,2021-05-27,0.0001513460961739899,0.00039873618158703383,0.15166216304343344,2108,2107,1.0000000000000002,-1.0
95,2021-05-28,-0.0022530818029353654,-0.0008305409022780685,0.16074639673676203,2109,2108,1.0,-1.0
96,2021-05-31,-0.0022550078178360747,-0.002456263490200044,0.15099716127115104,2109,2108,1.0,-0.9999999999999999
97,2021-06-01,-0.0019116920004321426,-0.00222740403527843,0.14129918343708153,2111,2110,1.0,-1.0
98,2021-06-02,-0.0004583307750859024,-0.0022427141902351677,0.14369734437213894,2112,2111,1.0,-1.0
99,2021-06-03,0.0003273433097156944,2.22992299447897e-05,0.17673486917889208,2113,2112,1.0,-1.0
100,2021-06-04,0.0004057922496180236,0.0007666588159475308,0.1720330167456722,2114,2113,1.0,-1.0
101,2021-06-07,-0.0012203855790011656,-0.0016979725122484683,0.15808080003027097,2116,2115,1.0,-1.0
102,2021-06-08,-0.0002994444035804866,-0.0017252815134618368,0.14562741734746826,2116,2115,1.0,-1.0
103,2021-06-09,-0.001043720970335017,-0.0017695275924707145,0.17347021340828458,2118,2117,1.0,-1.0
104,2021-06-10,-9.631277665904207e-05,0.0004492317905600979,0.16375342200594406,2119,2118,1.0000000000000002,-1.0
