,index,pnl,pnl_long,tvr,long_num,short_num,long_pos,short_pos
0,2021-01-04,,,,0,0,0.0,0.0
1,2021-01-05,0.0015319330969892392,0.0010913018977627056,1.0,2001,2000,0.9999999999999999,-0.9999999999999998
2,2021-01-06,-0.001207736376182546,-0.0009043566345486864,0.3049559871815958,2002,2001,1.0000000000000002,-1.0
3,2021-01-07,-0.007098717592516301,-0.006787036792596679,0.3347217255678877,2003,2002,1.0,-1.0000000000000004
4,2021-01-08,0.0036033823182568554,0.004556218144880625,0.3119422068045271,2005,2004,1.0,-0.9999999999999999
5,2021-01-11,-0.0023884518177554135,-0.0011111524056092656,0.2820291511888293,2007,2006,1.0,-1.0
6,2021-01-12,-0.0023448076876034247,-0.0019764144803317493,0.31504558362365,2009,2008,1.0,-0.9999999999999999
7,2021-01-13,-0.002076855132947907,-0.000523121339940695,0.3107933784267267,2010,2009,1.0,-1.0000000000000002
8,2021-01-14,0.0065905903418565955,0.005329824621728424,0.26853044213205407,2012,2011,0.9999999999999999,-1.0
9,2021-01-15,0.0062075776148151456,0.004167347393578734,0.28970060199206293,2013,2012,1.0,-0.9999999999999999
10,2021-01-18,-0.0008068718731901649,-1.8360738394951337e-07,0.31607923325380194,2014,2013,1.0,-1.0
11,2021-01-19,0.0046775023810290296,0.0024214078961028607,0.301654149871562,2015,2014,1.0,-1.0
12,2021-01-20,-0.002146825944482035,-0.001295874553805095,0.2761277117825712,2015,2014,1.0,-1.0
13,2021-01-21,0.0020250490415141703,0.0023510346939301895,0.3233221913119655,2016,2015,1.0,-1.0
14,2021-01-22,-0.0005872256137481515,0.0009486811439133463,0.29677887746649256,2018,2017,1.0,-1.0
15,2021-01-25,-0.00031924580904994955,0.001036101157695788,0.29061950958140237,2017,2016,0.9999999999999999,-1.0
16,2021-01-26,-0.0008561298765507519,-0.002023448824695259,0.32889676127239165,2018,2017,1.0,-1.0
17,2021-01-27,0.0008697789507298697,0.0003841534997829415,0.31028364461200086,2018,2017,1.0,-1.0
18,2021-01-28,0.0011054768738230076,0.00012307683797209792,0.2728002396296049,2018,2017,1.0,-1.0
19,2021-01-29,-0.002034442433744057,-0.002568534962846359,0.2756669886412829,2017,2016,0.9999999999999999,-0.9999999999999999
20,2021-02-01,-0.0006491098904181421,-0.000793311616387276,0.25473109195419374,2017,2016,1.0,-1.0
21,2021-02-02,0.0014704994312253563,0.0020451798890904543,0.23427490321932198,2018,2017,1.0,-1.0
22,2021-02-03,-0.004622144989265717,-0.0031535125761584515,0.3211009442936922,2019,2018,1.0,-1.0
23,2021-02-04,-0.0032563081624494864,-0.0021713841779899233,0.28989060505968817,2020,2019,1.0,-1.0
24,2021-02-05,0.003518244521602572,0.003293807549464036,0.2647634838285712,2022,2021,1.0,-1.0
25,2021-02-08,-0.002353983445081653,-0.0007104635550783155,0.23552956199146002,2023,2022,0.9999999999999999,-1.0
26,2021-02-09,0.0029527378802484683,0.0032286876202983275,0.2690353641462434,2025,2024,1.0,-1.0
27,2021-02-10,0.0016002526179374112,0.002136625398611043,0.26903680176526557,2025,2024,1.0,-0.9999999999999999
28,2021-02-18,0.005485677749909686,0.0034840403302534295,0.2756314064441255,2027,2026,1.0,-1.0
29,2021-02-19,0.00780970924560119,0.006981484982907085,0.2925794696373649,2029,2028,1.0,-1.0
30,2021-02-22,0.0038627957543469413,0.0034673897049382636,0.32272419537475405,2030,2029,1.0,-1.0
31,2021-02-23,-0.0015369264892509714,-0.00028151287332902914,0.29345244665277753,2032,2031,1.0,-0.9999999999999999
32,2021-02-24,-0.00033742337729488316,-0.002387937352662829,0.3007055319835496,2032,2031,0.9999999999999999,-1.0
33,2021-02-25,-8.421530274358574e-05,-0.0013025220887617553,0.321199784660506,2031,2030,1.0,-1.0
34,2021-02-26,0.0007574778415699885,0.00012969875782463738,0.31819580998784625,2032,2031,1.0,-1.0
35,2021-03-01,0.0014305575177455988,0.0018109311454497234,0.29130303476604,2033,2032,1.0,-1.0
36,2021-03-02,-2.746070058711348e-05,-0.0007076016204741863,0.2972789833164954,2035,2034,1.0,-0.9999999999999999
37,2021-03-03,0.00035037602236400334,0.0007802582728097668,0.2664667072339141,2038,2037,1.0,-1.0
38,2021-03-04,-0.0039916810313484164,-0.006118588818924884,0.292114785168922,2040,2039,0.9999999999999999,-1.0
39,2021-03-05,0.004898927010420659,0.004373999732884343,0.2511835682088807,2040,2039,1.0,-0.9999999999999999
40,2021-03-08,-0.00234513803119352,-0.0035142692492333427,0.28902594111395075,2041,2040,1.0,-1.0
41,2021-03-09,0.0011910113908541568,0.0005897247339533077,0.30876309148959874,2041,2040,0.9999999999999999,-1.0
42,2021-03-10,0.0013294234374546469,0.002069173162901141,0.29273123309858706,2041,2040,1.0,-1.0
43,2021-03-11,0.0010616955925243782,0.0008107652624589762,0.29900406510898814,2042,2041,1.0,-1.0
44,2021-03-12,-0.002797149389483928,-0.0027874625339519964,0.3056468950862633,2044,2043,1.0,-1.0
45,2021-03-15,-0.0007131357016110255,-0.0008682269289177392,0.30178773399179337,2044,2043,1.0,-1.0
46,2021-03-16,-4.8261382454789156e-05,-0.00036484484421316424,0.3270196345595999,2045,2044,1.0,-1.0
47,2021-03-17,0.004423229529112012,0.004025300766488044,0.295668733221352,2046,2045,1.0,-1.0
48,2021-03-18,0.00045939800442278264,0.001590138802989331,0.26042942342381936,2047,2046,1.0,-1.0
