,index,pnl,pnl_long,tvr,long_num,short_num,long_pos,short_pos
0,2021-01-04,,,,0,0,0.0,0.0
1,2021-01-05,,-0.00016871816605773223,1.0,4030,0,1.0,0.0
2,2021-01-06,-0.00017292681304318085,-0.0007012484851288258,1.0627481235645808,2015,2014,1.0,-1.0
3,2021-01-07,0.00045319824692646553,-0.001815086931322995,0.8210191805256254,2015,2014,0.9999999999999999,-1.0
4,2021-01-08,0.0007842923045874284,-0.0002713992596625317,1.1556465053880003,2017,2016,1.0,-1.0
5,2021-01-11,-0.003195480584856518,-0.002881717466652195,0.7155882608894064,2018,2017,1.0,-1.0
6,2021-01-12,-0.001257746132048365,-0.000803842194083814,0.7013842978608149,2019,2019,1.0,-1.0
7,2021-01-13,-0.0017467276015077611,-0.0006752133586294881,0.7091486948878732,2020,2019,1.0000000000000002,-1.0
8,2021-01-14,0.00020374875941840372,-0.000693189829503291,0.6787517734792647,2020,2019,1.0,-1.0
9,2021-01-15,0.003162084756384742,0.0021188284438320854,0.61176358669631,2021,2020,1.0,-0.9999999999999999
10,2021-01-18,-0.0011201827623059067,-0.0009044209853725088,0.5878801482700149,2020,2019,0.9999999999999999,-1.0
11,2021-01-19,-0.0032561035843069667,-0.004930193121172914,0.6180681754042889,2020,2019,1.0,-1.0
12,2021-01-20,0.0013109850152895116,0.0015102705199078782,0.6332618919709939,2021,2020,1.0,-1.0
13,2021-01-21,0.0002579723618950278,-0.00028222857461104,0.6508406968211433,2022,2021,0.9999999999999999,-1.0
14,2021-01-22,0.0008559270026607547,0.0009784762278919942,0.6100911343673814,2024,2023,1.0,-1.0
15,2021-01-25,0.0009512179231826968,0.0018872059630160934,0.6609744413908918,2025,2024,1.0,-1.0
16,2021-01-26,-0.00029629694472872595,-0.0012430962492141172,0.6642082845228108,2027,2026,0.9999999999999999,-1.0
17,2021-01-27,-0.0006666046755989044,-0.00019308173306531624,0.6092879445286009,2027,2026,1.0,-1.0
18,2021-01-28,-0.00016722151871162525,-0.0009201493342632567,0.598051097942421,2028,2027,0.9999999999999998,-1.0
19,2021-01-29,0.0009470914138828054,0.0011319667771805368,0.6395909810041666,2029,2028,1.0,-1.0
20,2021-02-01,0.000987247730702993,0.0016255562025018523,0.8136401943613293,2030,2029,1.0,-1.0
21,2021-02-02,-0.00037655611069041745,-0.001126390629041434,0.6401464871739773,2032,2031,1.0,-1.0000000000000002
22,2021-02-03,-0.00122075888450557,-0.0012336937493129217,0.6240350909706552,2033,2032,1.0,-0.9999999999999999
23,2021-02-04,0.000492060826809645,0.00021750552012369563,0.7202654280662661,2032,2031,1.0,-0.9999999999999999
24,2021-02-05,-0.0017091557504231806,-0.0023187393695873523,0.7098307115153413,2033,2032,1.0,-1.0
25,2021-02-08,0.000845321354892472,0.0002735494351823291,0.6621276851218054,2035,2033,0.9999999999999999,-1.0
